datetime_utc,datetime_local,consumed_co2_rate_lb_per_mwh_for_electricity,consumed_ch4_rate_lb_per_mwh_for_electricity,consumed_n2o_rate_lb_per_mwh_for_electricity,consumed_co2e_rate_lb_per_mwh_for_electricity,consumed_nox_rate_lb_per_mwh_for_electricity,consumed_so2_rate_lb_per_mwh_for_electricity,consumed_co2_rate_lb_per_mwh_for_electricity_adjusted,consumed_ch4_rate_lb_per_mwh_for_electricity_adjusted,consumed_n2o_rate_lb_per_mwh_for_electricity_adjusted,consumed_co2e_rate_lb_per_mwh_for_electricity_adjusted,consumed_nox_rate_lb_per_mwh_for_electricity_adjusted,consumed_so2_rate_lb_per_mwh_for_electricity_adjusted
2021-01-02 14:00:00+00:00,2021-01-02 09:00:00-05:00,418.76,0.0257,0.00356,420.44,0.235,0.069,409.22,0.0257,0.00355,410.91,0.232,0.069
2021-01-02 15:00:00+00:00,2021-01-02 10:00:00-05:00,395.03,0.0238,0.00327,396.59,0.221,0.056,384.97,0.0237,0.00327,386.52,0.218,0.056
2021-01-02 16:00:00+00:00,2021-01-02 11:00:00-05:00,366.08,0.0201,0.00275,367.39,0.203,0.038,355.56,0.02,0.00274,356.87,0.2,0.038
2021-01-02 17:00:00+00:00,2021-01-02 12:00:00-05:00,357.54,0.0196,0.00267,358.81,0.202,0.035,346.93,0.0195,0.00267,348.21,0.199,0.035
2021-01-02 18:00:00+00:00,2021-01-02 13:00:00-05:00,359.02,0.0199,0.00272,360.31,0.212,0.034,348.63,0.0198,0.00271,349.93,0.209,0.034
2021-01-02 19:00:00+00:00,2021-01-02 14:00:00-05:00,365.03,0.0199,0.00272,366.33,0.196,0.033,354.9,0.0198,0.00271,356.19,0.193,0.033
2021-01-02 20:00:00+00:00,2021-01-02 15:00:00-05:00,369.67,0.0205,0.00279,371.01,0.209,0.034,359.97,0.0204,0.00278,361.3,0.206,0.034
2021-01-02 21:00:00+00:00,2021-01-02 16:00:00-05:00,397.9,0.0227,0.0031,399.38,0.226,0.042,388.43,0.0226,0.00309,389.9,0.223,0.042
2021-01-02 22:00:00+00:00,2021-01-02 17:00:00-05:00,421.55,0.025,0.00343,423.19,0.243,0.06,412.9,0.0249,0.00342,414.53,0.24,0.06
2021-01-02 23:00:00+00:00,2021-01-02 18:00:00-05:00,435.76,0.0271,0.00374,437.54,0.258,0.081,426.9,0.027,0.00373,428.67,0.255,0.081
2021-01-03 00:00:00+00:00,2021-01-02 19:00:00-05:00,427.07,0.0261,0.0036,428.78,0.238,0.074,418.13,0.026,0.00359,419.84,0.235,0.074
2021-01-03 01:00:00+00:00,2021-01-02 20:00:00-05:00,414.37,0.0244,0.00335,415.97,0.23,0.057,405.33,0.0243,0.00334,406.92,0.227,0.057
2021-01-03 02:00:00+00:00,2021-01-02 21:00:00-05:00,385.43,0.0205,0.00278,386.76,0.196,0.036,376.04,0.0204,0.00277,377.37,0.193,0.036
2021-01-03 03:00:00+00:00,2021-01-02 22:00:00-05:00,369.69,0.02,0.00271,370.99,0.195,0.033,359.93,0.0199,0.0027,361.23,0.192,0.033
2021-01-03 04:00:00+00:00,2021-01-02 23:00:00-05:00,357.79,0.0207,0.00283,359.14,0.219,0.033,347.56,0.0205,0.00282,348.91,0.216,0.033
2021-01-03 05:00:00+00:00,2021-01-03 00:00:00-05:00,366.15,0.0214,0.00293,367.55,0.223,0.034,355.04,0.0213,0.00292,356.43,0.22,0.034
2021-01-03 06:00:00+00:00,2021-01-03 01:00:00-05:00,374.48,0.0223,0.00308,375.94,0.227,0.035,362.23,0.0222,0.00307,363.69,0.224,0.035
2021-01-03 07:00:00+00:00,2021-01-03 02:00:00-05:00,378.33,0.0226,0.00311,379.81,0.228,0.035,365.82,0.0225,0.0031,367.29,0.225,0.035
2021-01-03 08:00:00+00:00,2021-01-03 03:00:00-05:00,377.95,0.0226,0.00311,379.43,0.228,0.035,365.46,0.0225,0.0031,366.93,0.225,0.035
2021-01-03 09:00:00+00:00,2021-01-03 04:00:00-05:00,379.68,0.0228,0.00314,381.17,0.227,0.035,367.13,0.0227,0.00313,368.62,0.223,0.035
2021-01-03 10:00:00+00:00,2021-01-03 05:00:00-05:00,380.2,0.0226,0.00312,381.68,0.228,0.036,367.61,0.0225,0.00311,369.09,0.224,0.036
2021-01-03 11:00:00+00:00,2021-01-03 06:00:00-05:00,384.93,0.0224,0.00308,386.4,0.225,0.037,372.73,0.0223,0.00307,374.19,0.222,0.037
2021-01-03 12:00:00+00:00,2021-01-03 07:00:00-05:00,387.97,0.0223,0.00305,389.42,0.218,0.039,376.24,0.0222,0.00304,377.69,0.215,0.039
2021-01-03 13:00:00+00:00,2021-01-03 08:00:00-05:00,390.63,0.0231,0.00317,392.14,0.211,0.046,379.66,0.023,0.00316,381.16,0.208,0.046
2021-01-03 14:00:00+00:00,2021-01-03 09:00:00-05:00,405.12,0.025,0.00345,406.75,0.225,0.057,394.52,0.0249,0.00344,396.15,0.222,0.057
2021-01-03 15:00:00+00:00,2021-01-03 10:00:00-05:00,389.07,0.0231,0.00318,390.58,0.221,0.048,378.32,0.023,0.00317,379.83,0.218,0.048
2021-01-03 16:00:00+00:00,2021-01-03 11:00:00-05:00,357.77,0.0204,0.0028,359.1,0.218,0.037,347.31,0.0203,0.00279,348.64,0.215,0.037
2021-01-03 17:00:00+00:00,2021-01-03 12:00:00-05:00,351.33,0.0206,0.00283,352.68,0.228,0.035,340.7,0.0205,0.00282,342.04,0.225,0.035
2021-01-03 18:00:00+00:00,2021-01-03 13:00:00-05:00,350.73,0.0207,0.00284,352.08,0.227,0.035,340.13,0.0206,0.00284,341.48,0.224,0.035
2021-01-03 19:00:00+00:00,2021-01-03 14:00:00-05:00,350.36,0.0208,0.00287,351.73,0.224,0.035,339.85,0.0207,0.00286,341.21,0.221,0.035
2021-01-03 20:00:00+00:00,2021-01-03 15:00:00-05:00,355.72,0.0208,0.00286,357.08,0.228,0.032,345.32,0.0207,0.00285,346.67,0.225,0.032
2021-01-03 21:00:00+00:00,2021-01-03 16:00:00-05:00,380.71,0.0222,0.00305,382.16,0.222,0.037,370.98,0.0221,0.00304,372.43,0.219,0.037
2021-01-03 22:00:00+00:00,2021-01-03 17:00:00-05:00,437.5,0.0259,0.00356,439.2,0.242,0.061,428.84,0.0258,0.00355,430.53,0.24,0.061
2021-01-03 23:00:00+00:00,2021-01-03 18:00:00-05:00,468.23,0.0303,0.00421,470.23,0.299,0.113,460.09,0.0302,0.0042,462.08,0.297,0.113
2021-01-04 00:00:00+00:00,2021-01-03 19:00:00-05:00,460.52,0.0292,0.00404,462.44,0.266,0.09,452.46,0.0291,0.00403,454.37,0.264,0.09
2021-01-04 01:00:00+00:00,2021-01-03 20:00:00-05:00,467.14,0.0296,0.0041,469.08,0.275,0.103,459.16,0.0295,0.00409,461.1,0.273,0.103
2021-01-04 02:00:00+00:00,2021-01-03 21:00:00-05:00,460.16,0.029,0.00401,462.06,0.27,0.091,451.99,0.0289,0.004,453.89,0.268,0.091
2021-01-04 03:00:00+00:00,2021-01-03 22:00:00-05:00,433.65,0.0264,0.00365,435.38,0.245,0.067,425.12,0.0263,0.00364,426.85,0.242,0.067
2021-01-04 04:00:00+00:00,2021-01-03 23:00:00-05:00,403.11,0.0229,0.00313,404.6,0.214,0.041,394.34,0.0228,0.00312,395.83,0.211,0.041
2021-01-04 05:00:00+00:00,2021-01-04 00:00:00-05:00,376.16,0.0198,0.00267,377.44,0.207,0.027,367.55,0.0197,0.00266,368.82,0.204,0.026
2021-01-04 06:00:00+00:00,2021-01-04 01:00:00-05:00,370.24,0.0191,0.00258,371.48,0.204,0.024,361.4,0.019,0.00257,362.63,0.201,0.024
2021-01-04 07:00:00+00:00,2021-01-04 02:00:00-05:00,375.27,0.0193,0.0026,376.52,0.204,0.026,366.4,0.0192,0.00259,367.64,0.201,0.026
2021-01-04 08:00:00+00:00,2021-01-04 03:00:00-05:00,380.34,0.0194,0.00261,381.6,0.187,0.028,371.17,0.0193,0.0026,372.42,0.184,0.028
2021-01-04 09:00:00+00:00,2021-01-04 04:00:00-05:00,404.59,0.0214,0.00289,405.97,0.204,0.04,395.37,0.0213,0.00288,396.75,0.202,0.04
2021-01-04 10:00:00+00:00,2021-01-04 05:00:00-05:00,436.59,0.0247,0.00336,438.19,0.23,0.057,428.13,0.0246,0.00336,429.73,0.227,0.057
2021-01-04 11:00:00+00:00,2021-01-04 06:00:00-05:00,483.73,0.03,0.00414,485.7,0.28,0.102,474.98,0.0299,0.00413,476.94,0.278,0.102
2021-01-04 12:00:00+00:00,2021-01-04 07:00:00-05:00,491.92,0.0306,0.00422,493.93,0.276,0.115,483.29,0.0305,0.00421,485.29,0.274,0.115
2021-01-04 13:00:00+00:00,2021-01-04 08:00:00-05:00,484.18,0.0303,0.00418,486.17,0.269,0.119,475.51,0.0302,0.00417,477.49,0.266,0.119
2021-01-04 14:00:00+00:00,2021-01-04 09:00:00-05:00,455.31,0.0284,0.00392,457.17,0.255,0.111,446.97,0.0283,0.00391,448.83,0.253,0.111
2021-01-04 15:00:00+00:00,2021-01-04 10:00:00-05:00,450.09,0.0282,0.0039,451.94,0.259,0.102,441.43,0.0281,0.00389,443.28,0.257,0.102
2021-01-04 16:00:00+00:00,2021-01-04 11:00:00-05:00,416.52,0.0257,0.00355,418.21,0.242,0.081,407.93,0.0257,0.00354,409.62,0.24,0.081
2021-01-04 17:00:00+00:00,2021-01-04 12:00:00-05:00,425.44,0.0265,0.00366,427.18,0.245,0.082,416.39,0.0264,0.00365,418.12,0.242,0.082
2021-01-04 18:00:00+00:00,2021-01-04 13:00:00-05:00,421.05,0.0266,0.00369,422.8,0.249,0.075,411.64,0.0265,0.00368,413.39,0.247,0.075
2021-01-04 19:00:00+00:00,2021-01-04 14:00:00-05:00,391.11,0.0225,0.00308,392.58,0.218,0.048,381.32,0.0224,0.00307,382.78,0.215,0.048
2021-01-04 20:00:00+00:00,2021-01-04 15:00:00-05:00,395.76,0.0222,0.00302,397.21,0.214,0.044,385.75,0.0221,0.00302,387.19,0.211,0.044
2021-01-04 21:00:00+00:00,2021-01-04 16:00:00-05:00,412.23,0.0229,0.00313,413.72,0.215,0.045,403.13,0.0228,0.00312,404.62,0.212,0.045
2021-01-04 22:00:00+00:00,2021-01-04 17:00:00-05:00,457.34,0.0264,0.00361,459.06,0.242,0.065,449.33,0.0263,0.0036,451.04,0.239,0.065
2021-01-04 23:00:00+00:00,2021-01-04 18:00:00-05:00,488.98,0.0296,0.00407,490.92,0.268,0.092,480.99,0.0295,0.00406,482.92,0.266,0.092
2021-01-05 00:00:00+00:00,2021-01-04 19:00:00-05:00,494.31,0.0301,0.00414,496.28,0.271,0.102,486.31,0.03,0.00413,488.28,0.269,0.102
2021-01-05 01:00:00+00:00,2021-01-04 20:00:00-05:00,500.86,0.0306,0.00421,502.86,0.28,0.11,492.87,0.0305,0.00421,494.86,0.277,0.11
2021-01-05 02:00:00+00:00,2021-01-04 21:00:00-05:00,506.61,0.0312,0.0043,508.65,0.286,0.112,498.28,0.0311,0.00429,500.31,0.283,0.112
2021-01-05 03:00:00+00:00,2021-01-04 22:00:00-05:00,502.01,0.0303,0.00417,504.0,0.284,0.107,493.98,0.0302,0.00416,495.96,0.282,0.106
2021-01-05 04:00:00+00:00,2021-01-04 23:00:00-05:00,493.15,0.0298,0.00409,495.09,0.277,0.095,485.16,0.0297,0.00409,487.1,0.275,0.095
2021-01-05 05:00:00+00:00,2021-01-05 00:00:00-05:00,486.49,0.0299,0.00412,488.45,0.274,0.093,477.97,0.0298,0.00411,479.93,0.271,0.093
2021-01-05 06:00:00+00:00,2021-01-05 01:00:00-05:00,488.69,0.0305,0.00422,490.7,0.287,0.101,480.01,0.0304,0.00421,482.01,0.284,0.101
2021-01-05 07:00:00+00:00,2021-01-05 02:00:00-05:00,496.61,0.0314,0.00434,498.67,0.292,0.115,488.26,0.0313,0.00433,490.32,0.29,0.115
2021-01-05 08:00:00+00:00,2021-01-05 03:00:00-05:00,507.84,0.0312,0.0043,509.88,0.296,0.111,499.84,0.0311,0.00429,501.89,0.293,0.111
2021-01-05 09:00:00+00:00,2021-01-05 04:00:00-05:00,497.26,0.0297,0.00408,499.2,0.282,0.106,490.1,0.0296,0.00407,492.04,0.279,0.106
2021-01-05 10:00:00+00:00,2021-01-05 05:00:00-05:00,476.23,0.0286,0.00393,478.1,0.276,0.097,469.63,0.0285,0.00392,471.5,0.274,0.096
2021-01-05 11:00:00+00:00,2021-01-05 06:00:00-05:00,489.46,0.0296,0.00407,491.4,0.289,0.103,482.09,0.0295,0.00406,484.02,0.287,0.103
2021-01-05 12:00:00+00:00,2021-01-05 07:00:00-05:00,489.43,0.0294,0.00404,491.35,0.28,0.11,482.03,0.0293,0.00403,483.95,0.278,0.11
2021-01-05 13:00:00+00:00,2021-01-05 08:00:00-05:00,482.03,0.0295,0.00406,483.96,0.275,0.105,474.33,0.0294,0.00405,476.26,0.272,0.105
2021-01-05 14:00:00+00:00,2021-01-05 09:00:00-05:00,471.55,0.0286,0.00393,473.42,0.275,0.103,464.01,0.0285,0.00392,465.88,0.272,0.103
2021-01-05 15:00:00+00:00,2021-01-05 10:00:00-05:00,468.61,0.0271,0.00371,470.38,0.24,0.077,460.33,0.027,0.00371,462.09,0.237,0.077
2021-01-05 16:00:00+00:00,2021-01-05 11:00:00-05:00,466.64,0.0271,0.00371,468.41,0.23,0.083,457.59,0.027,0.00371,459.35,0.227,0.083
2021-01-05 17:00:00+00:00,2021-01-05 12:00:00-05:00,463.16,0.0259,0.00353,464.84,0.225,0.071,454.09,0.0258,0.00352,455.77,0.223,0.071
2021-01-05 18:00:00+00:00,2021-01-05 13:00:00-05:00,457.55,0.0257,0.0035,459.22,0.225,0.064,448.1,0.0256,0.0035,449.77,0.223,0.064
2021-01-05 19:00:00+00:00,2021-01-05 14:00:00-05:00,476.43,0.0276,0.00379,478.24,0.246,0.071,466.28,0.0275,0.00378,468.08,0.243,0.071
2021-01-05 20:00:00+00:00,2021-01-05 15:00:00-05:00,472.36,0.0277,0.0038,474.17,0.248,0.067,462.01,0.0276,0.00379,463.81,0.246,0.067
2021-01-05 21:00:00+00:00,2021-01-05 16:00:00-05:00,490.4,0.0285,0.00391,492.26,0.264,0.075,480.79,0.0284,0.0039,482.65,0.261,0.075
2021-01-05 22:00:00+00:00,2021-01-05 17:00:00-05:00,494.73,0.03,0.00413,496.7,0.273,0.098,486.42,0.0299,0.00413,488.38,0.27,0.098
2021-01-05 23:00:00+00:00,2021-01-05 18:00:00-05:00,502.42,0.0299,0.00411,504.38,0.276,0.107,495.15,0.0299,0.0041,497.1,0.273,0.107
2021-01-06 00:00:00+00:00,2021-01-05 19:00:00-05:00,508.65,0.0299,0.0041,510.6,0.273,0.118,501.51,0.0298,0.00409,503.46,0.271,0.118
2021-01-06 01:00:00+00:00,2021-01-05 20:00:00-05:00,513.16,0.0303,0.00416,515.14,0.282,0.123,505.96,0.0302,0.00415,507.94,0.28,0.123
2021-01-06 02:00:00+00:00,2021-01-05 21:00:00-05:00,512.61,0.0301,0.00413,514.58,0.283,0.114,505.15,0.03,0.00412,507.12,0.281,0.114
2021-01-06 03:00:00+00:00,2021-01-05 22:00:00-05:00,494.18,0.0293,0.00402,496.09,0.28,0.095,486.17,0.0292,0.00401,488.08,0.277,0.095
2021-01-06 04:00:00+00:00,2021-01-05 23:00:00-05:00,482.64,0.0295,0.00407,484.58,0.264,0.093,474.13,0.0294,0.00406,476.06,0.261,0.093
2021-01-06 05:00:00+00:00,2021-01-06 00:00:00-05:00,475.93,0.0289,0.00398,477.82,0.262,0.081,467.18,0.0288,0.00397,469.07,0.259,0.081
2021-01-06 06:00:00+00:00,2021-01-06 01:00:00-05:00,478.52,0.029,0.00399,480.42,0.253,0.084,469.84,0.0289,0.00399,471.73,0.25,0.084
2021-01-06 07:00:00+00:00,2021-01-06 02:00:00-05:00,479.35,0.029,0.00399,481.25,0.25,0.086,470.52,0.0289,0.00398,472.41,0.247,0.086
2021-01-06 08:00:00+00:00,2021-01-06 03:00:00-05:00,488.97,0.0301,0.00415,490.95,0.263,0.088,480.4,0.03,0.00414,482.36,0.26,0.088
2021-01-06 09:00:00+00:00,2021-01-06 04:00:00-05:00,521.15,0.033,0.00457,523.32,0.311,0.095,512.91,0.0329,0.00456,515.07,0.308,0.095
2021-01-06 10:00:00+00:00,2021-01-06 05:00:00-05:00,548.74,0.0351,0.00486,551.05,0.322,0.113,540.97,0.035,0.00485,543.28,0.319,0.113
2021-01-06 11:00:00+00:00,2021-01-06 06:00:00-05:00,556.86,0.0342,0.00471,559.1,0.326,0.108,549.74,0.0341,0.0047,551.98,0.324,0.108
2021-01-06 12:00:00+00:00,2021-01-06 07:00:00-05:00,559.51,0.0343,0.00472,561.76,0.324,0.12,552.48,0.0342,0.00472,554.72,0.322,0.12
2021-01-06 13:00:00+00:00,2021-01-06 08:00:00-05:00,554.99,0.0339,0.00467,557.21,0.322,0.12,547.7,0.0338,0.00466,549.91,0.32,0.12
2021-01-06 14:00:00+00:00,2021-01-06 09:00:00-05:00,538.11,0.0335,0.00462,540.31,0.289,0.117,529.81,0.0334,0.00461,532.0,0.286,0.117
2021-01-06 15:00:00+00:00,2021-01-06 10:00:00-05:00,495.52,0.0319,0.00442,497.61,0.266,0.096,486.34,0.0318,0.00441,488.44,0.263,0.096
2021-01-06 16:00:00+00:00,2021-01-06 11:00:00-05:00,491.23,0.0328,0.00456,493.39,0.262,0.101,480.86,0.0327,0.00456,483.02,0.26,0.101
2021-01-06 17:00:00+00:00,2021-01-06 12:00:00-05:00,464.13,0.0307,0.00428,466.16,0.255,0.083,453.53,0.0307,0.00427,455.55,0.253,0.083
2021-01-06 18:00:00+00:00,2021-01-06 13:00:00-05:00,464.32,0.031,0.00433,466.37,0.289,0.087,453.98,0.0309,0.00432,456.02,0.286,0.087
2021-01-06 19:00:00+00:00,2021-01-06 14:00:00-05:00,478.97,0.0315,0.00439,481.05,0.289,0.089,468.28,0.0315,0.00438,470.35,0.286,0.089
2021-01-06 20:00:00+00:00,2021-01-06 15:00:00-05:00,493.03,0.0321,0.00446,495.14,0.284,0.089,482.27,0.032,0.00445,484.38,0.282,0.089
2021-01-06 21:00:00+00:00,2021-01-06 16:00:00-05:00,532.23,0.0352,0.0049,534.56,0.309,0.108,522.23,0.0351,0.00489,524.54,0.306,0.108
2021-01-06 22:00:00+00:00,2021-01-06 17:00:00-05:00,542.74,0.0352,0.00488,545.05,0.318,0.108,534.69,0.0351,0.00487,537.0,0.315,0.108
2021-01-06 23:00:00+00:00,2021-01-06 18:00:00-05:00,535.54,0.0334,0.00461,537.73,0.301,0.104,528.4,0.0333,0.0046,530.58,0.299,0.104
2021-01-07 00:00:00+00:00,2021-01-06 19:00:00-05:00,528.11,0.0324,0.00447,530.23,0.29,0.104,521.26,0.0324,0.00446,523.38,0.288,0.104
2021-01-07 01:00:00+00:00,2021-01-06 20:00:00-05:00,524.1,0.0319,0.00439,526.18,0.282,0.1,517.34,0.0318,0.00438,519.42,0.28,0.1
2021-01-07 02:00:00+00:00,2021-01-06 21:00:00-05:00,527.71,0.0322,0.00443,529.81,0.283,0.103,520.83,0.0321,0.00442,522.93,0.281,0.103
2021-01-07 03:00:00+00:00,2021-01-06 22:00:00-05:00,531.79,0.0321,0.00442,533.89,0.285,0.108,525.04,0.032,0.00441,527.14,0.282,0.108
2021-01-07 04:00:00+00:00,2021-01-06 23:00:00-05:00,534.8,0.0322,0.00442,536.9,0.285,0.106,527.92,0.0321,0.00441,530.02,0.283,0.106
2021-01-07 05:00:00+00:00,2021-01-07 00:00:00-05:00,538.1,0.0325,0.00447,540.23,0.285,0.107,530.88,0.0324,0.00446,533.01,0.283,0.107
2021-01-07 06:00:00+00:00,2021-01-07 01:00:00-05:00,536.09,0.0322,0.00442,538.19,0.283,0.102,529.04,0.0321,0.00442,531.14,0.281,0.102
2021-01-07 07:00:00+00:00,2021-01-07 02:00:00-05:00,532.96,0.0319,0.00438,535.04,0.283,0.09,526.01,0.0318,0.00438,528.09,0.28,0.09
2021-01-07 08:00:00+00:00,2021-01-07 03:00:00-05:00,529.3,0.0317,0.00435,531.38,0.282,0.098,522.52,0.0316,0.00434,524.59,0.28,0.098
2021-01-07 09:00:00+00:00,2021-01-07 04:00:00-05:00,530.65,0.0321,0.00442,532.75,0.283,0.106,523.62,0.032,0.00441,525.71,0.281,0.106
