datetime_utc,datetime_local,consumed_co2_rate_lb_per_mwh_for_electricity,consumed_ch4_rate_lb_per_mwh_for_electricity,consumed_n2o_rate_lb_per_mwh_for_electricity,consumed_co2e_rate_lb_per_mwh_for_electricity,consumed_nox_rate_lb_per_mwh_for_electricity,consumed_so2_rate_lb_per_mwh_for_electricity,consumed_co2_rate_lb_per_mwh_for_electricity_adjusted,consumed_ch4_rate_lb_per_mwh_for_electricity_adjusted,consumed_n2o_rate_lb_per_mwh_for_electricity_adjusted,consumed_co2e_rate_lb_per_mwh_for_electricity_adjusted,consumed_nox_rate_lb_per_mwh_for_electricity_adjusted,consumed_so2_rate_lb_per_mwh_for_electricity_adjusted
2021-01-02 13:00:00+00:00,2021-01-02 08:00:00-05:00,355.75,0.0215,0.00296,357.15,0.198,0.049,346.96,0.0214,0.00295,348.36,0.195,0.049
2021-01-02 14:00:00+00:00,2021-01-02 09:00:00-05:00,374.98,0.0231,0.00318,376.49,0.21,0.062,366.44,0.023,0.00318,367.95,0.208,0.061
2021-01-02 15:00:00+00:00,2021-01-02 10:00:00-05:00,361.46,0.0217,0.003,362.89,0.202,0.051,352.26,0.0216,0.00299,353.68,0.2,0.051
2021-01-02 16:00:00+00:00,2021-01-02 11:00:00-05:00,334.19,0.0184,0.00251,335.39,0.185,0.035,324.58,0.0183,0.0025,325.78,0.183,0.035
2021-01-02 17:00:00+00:00,2021-01-02 12:00:00-05:00,296.53,0.0163,0.00222,297.58,0.168,0.029,287.73,0.0162,0.00221,288.79,0.165,0.029
2021-01-02 18:00:00+00:00,2021-01-02 13:00:00-05:00,272.06,0.0151,0.00206,273.05,0.161,0.026,264.2,0.015,0.00205,265.18,0.159,0.026
2021-01-02 19:00:00+00:00,2021-01-02 14:00:00-05:00,285.83,0.0156,0.00213,286.84,0.154,0.026,277.89,0.0155,0.00212,278.91,0.151,0.026
2021-01-02 20:00:00+00:00,2021-01-02 15:00:00-05:00,283.26,0.0157,0.00214,284.28,0.16,0.026,275.83,0.0156,0.00213,276.84,0.157,0.026
2021-01-02 21:00:00+00:00,2021-01-02 16:00:00-05:00,314.89,0.0179,0.00245,316.06,0.179,0.033,307.4,0.0178,0.00244,308.56,0.176,0.033
2021-01-02 22:00:00+00:00,2021-01-02 17:00:00-05:00,382.0,0.0226,0.00311,383.49,0.22,0.055,374.16,0.0226,0.0031,375.64,0.217,0.055
